demo_cat,demo_group,year,title,product_scenario,demand_scenario,refining_scenario,oil_price_scenario,scenario,scenario_title,sum_demo_emp,bau_sum_demo_emp,gap_emp,pop_2020,gap_emp_pc,gap_emp_pmil
Race,nonh_two_or_more,2033,Two or more races (Non-Hispanic),changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",466.258824358528,467.877793126514,-1.61896876798642,848341.849081609,-1.90839196455894e-06,-1.90839196455894
Race,nonh_two_or_more,2033,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",315.836531147985,467.877793126514,-152.041261978529,848341.849081609,-0.000179221692461741,-179.221692461741
Race,nonh_two_or_more,2034,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",327.546390936278,367.195821726536,-39.6494307902577,848341.849081609,-4.67375632042449e-05,-46.7375632042449
Race,nonh_two_or_more,2034,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",367.195821726536,367.195821726536,0,848341.849081609,0,0
Race,nonh_two_or_more,2034,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",296.352447840819,367.195821726536,-70.8433738857165,848341.849081609,-8.35080503954974e-05,-83.5080503954974
Race,nonh_two_or_more,2034,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",266.852749021384,367.195821726536,-100.343072705151,848341.849081609,-0.000118281413104611,-118.281413104611
Race,nonh_two_or_more,2034,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",365.718436675838,367.195821726536,-1.47738505069748,848341.849081609,-1.74149731301934e-06,-1.74149731301934
Race,nonh_two_or_more,2034,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",235.63529524579,367.195821726536,-131.560526480746,848341.849081609,-0.000155079613982464,-155.079613982464
Race,nonh_two_or_more,2034,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",422.835722504452,474.045494113462,-51.2097716090098,848341.849081609,-6.03645472216748e-05,-60.3645472216748
Race,nonh_two_or_more,2034,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",474.045494113462,474.045494113462,0,848341.849081609,0,0
Race,nonh_two_or_more,2034,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",382.600260344708,474.045494113462,-91.4452337687538,848341.849081609,-0.000107792906677597,-107.792906677597
Race,nonh_two_or_more,2034,Two or more races (Non-Hispanic),changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",344.638800106361,474.045494113462,-129.406694007101,848341.849081609,-0.000152540740678057,-152.540740678057
Race,nonh_two_or_more,2034,Two or more races (Non-Hispanic),changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",472.253525791904,474.045494113462,-1.79196832155759,848341.849081609,-2.11231866434212e-06,-2.11231866434212
Race,nonh_two_or_more,2034,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",304.373005714952,474.045494113462,-169.67248839851,848341.849081609,-0.000200004854861507,-200.004854861507
Race,nonh_two_or_more,2035,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",324.551668491991,367.089598142947,-42.5379296509562,848341.849081609,-5.0142439273751e-05,-50.142439273751
Race,nonh_two_or_more,2035,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",367.089598142947,367.089598142947,0,848341.849081609,0,0
Race,nonh_two_or_more,2035,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",291.501511990444,367.089598142947,-75.588086152503,848341.849081609,-8.91009753135868e-05,-89.1009753135868
Race,nonh_two_or_more,2035,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",256.259014133008,367.089598142947,-110.830584009939,848341.849081609,-0.000130643777776519,-130.643777776519
Race,nonh_two_or_more,2035,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",365.474541914528,367.089598142947,-1.61505622841833,848341.849081609,-1.90377997992995e-06,-1.90377997992995
Race,nonh_two_or_more,2035,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",225.173137991145,367.089598142947,-141.916460151801,848341.849081609,-0.000167286878874873,-167.286878874873
Race,nonh_two_or_more,2035,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",424.832175766094,480.536719984429,-55.7045442183346,848341.849081609,-6.56628507465931e-05,-65.6628507465931
Race,nonh_two_or_more,2035,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",480.536719984429,480.536719984429,0,848341.849081609,0,0
Race,nonh_two_or_more,2035,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",381.6102337411,480.536719984429,-98.9264862433289,848341.849081609,-0.00011661158334983,-116.61158334983
Race,nonh_two_or_more,2035,Two or more races (Non-Hispanic),changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",335.62469760207,480.536719984429,-144.912022382359,848341.849081609,-0.000170817958042783,-170.817958042783
Race,nonh_two_or_more,2035,Two or more races (Non-Hispanic),changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",478.559950177047,480.536719984429,-1.97676980738157,848341.849081609,-2.33015712889983e-06,-2.33015712889983
Race,nonh_two_or_more,2035,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",294.976667538663,480.536719984429,-185.560052445766,848341.849081609,-0.00021873264020471,-218.73264020471
Race,nonh_two_or_more,2036,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",321.859035217913,366.998927681867,-45.1398924639544,848341.849081609,-5.32095552197756e-05,-53.2095552197756
Race,nonh_two_or_more,2036,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",366.998927681867,366.998927681867,0,848341.849081609,0,0
Race,nonh_two_or_more,2036,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",287.301787889777,366.998927681867,-79.6971397920897,848341.849081609,-9.39446048528286e-05,-93.9446048528286
Race,nonh_two_or_more,2036,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",245.530482165303,366.998927681867,-121.468445516564,848341.849081609,-0.00014318337076977,-143.18337076977
Race,nonh_two_or_more,2036,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",365.246829732244,366.998927681867,-1.75209794962319,848341.849081609,-2.06532066232494e-06,-2.06532066232494
Race,nonh_two_or_more,2036,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",215.38024454783,366.998927681867,-151.618683134037,848341.849081609,-0.000178723569158087,-178.723569158087
Race,nonh_two_or_more,2036,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",427.538176068286,487.519984539095,-59.9818084708091,848341.849081609,-7.07047619255654e-05,-70.7047619255654
Race,nonh_two_or_more,2036,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",487.519984539095,487.519984539095,0,848341.849081609,0,0
Race,nonh_two_or_more,2036,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",381.68196451478,487.519984539095,-105.838020024315,848341.849081609,-0.000124758692664864,-124.758692664864
Race,nonh_two_or_more,2036,Two or more races (Non-Hispanic),changing prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",326.371159505452,487.519984539095,-161.148825033643,848341.849081609,-0.000189957415407596,-189.957415407596
Race,nonh_two_or_more,2036,Two or more races (Non-Hispanic),changing prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",485.354480360819,487.519984539095,-2.1655041782758,848341.849081609,-2.55263156075597e-06,-2.55263156075597
Race,nonh_two_or_more,2036,Two or more races (Non-Hispanic),changing prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",286.374214622547,487.519984539095,-201.145769916548,848341.849081609,-0.00023710461783101,-237.10461783101
Race,nonh_two_or_more,2037,Two or more races (Non-Hispanic),2020 prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",319.60135260244,366.917233801212,-47.3158811987718,848341.849081609,-5.57745456622169e-05,-55.7745456622169
Race,nonh_two_or_more,2037,Two or more races (Non-Hispanic),2020 prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",366.917233801212,366.917233801212,0,848341.849081609,0,0
Race,nonh_two_or_more,2037,Two or more races (Non-Hispanic),2020 prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",283.536464819231,366.917233801212,-83.3807689819815,848341.849081609,-9.82867567741084e-05,-98.2867567741084
Race,nonh_two_or_more,2037,Two or more races (Non-Hispanic),2020 prices,LC1,historical exports,reference case,Low demand - historical exports,"Low demand
historical exports",234.98700087797,366.917233801212,-131.930232923242,848341.849081609,-0.00015551541287992,-155.51541287992
Race,nonh_two_or_more,2037,Two or more races (Non-Hispanic),2020 prices,LC1,historical production,reference case,Low demand - historical production,"Low demand
historical production",365.022018013054,366.917233801212,-1.89521578815805,848341.849081609,-2.23402369010766e-06,-2.23402369010766
Race,nonh_two_or_more,2037,Two or more races (Non-Hispanic),2020 prices,LC1,low exports,reference case,Low demand - low exports,"Low demand
low exports",201.561874490172,366.917233801212,-165.35535931104,848341.849081609,-0.000194915952207295,-194.915952207295
Race,nonh_two_or_more,2037,Two or more races (Non-Hispanic),changing prices,BAU,historical exports,reference case,BAU demand - historical exports,"BAU demand
historical exports",429.72107339723,493.357711744335,-63.6366383471043,848341.849081609,-7.501296607729e-05,-75.0129660772901
Race,nonh_two_or_more,2037,Two or more races (Non-Hispanic),changing prices,BAU,historical production,reference case,BAU demand - historical production,"BAU demand
historical production",493.357711744335,493.357711744335,0,848341.849081609,0,0
Race,nonh_two_or_more,2037,Two or more races (Non-Hispanic),changing prices,BAU,low exports,reference case,BAU demand - low exports,"BAU demand
low exports",381.284997396682,493.357711744335,-112.072714347652,848341.849081609,-0.000132107963869729,-132.107963869729
